player_name,position,ath__athleticism_score,ath__athleticism_source,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq
Payton Pritchard,G,80.625,imputed,73,195.0,76.0,866,0.150115473,0.065819861,0.061200924,0.120092379,0.593533487,0.713625866,0.215935335,0.753846154,0.452830189,0.461538462,0.402723735,2271,5.9,0.59,75.4,0.4009813835324146,8.5,-0.3,7.6,17.2,1.5,0.0,33.1,3.7,1.7,5.5
Pelle Larsson,F,86.95,measured,78,215.0,80.0,203,0.39408867,0.123152709,0.014778325,0.162561576,0.305418719,0.467980296,0.517241379,0.6,0.0,0.393939394,0.306451613,782,5.3,0.53,46.4,0.1924097342882332,2.9,0.3,0.0,7.1,0.0,0.0,38.6,3.9,10.2,4.7
Pete Nance,G,85.83,imputed,83,230.0,86.0,32,0.15625,0.03125,0.0625,0.0625,0.65625,0.71875,0.1875,0.8,0.5,0.5,0.380952381,138,5.3,0.53,59.91,0.1171936234901884,6.5,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Watson,C,78.97,measured,79,200.0,84.5,428,0.455607477,0.186915888,0.039719626,0.177570093,0.137850467,0.315420561,0.642523364,0.635897436,0.176470588,0.447368421,0.237288136,1656,3.2,0.32,45.0,0.1500044625237653,1.0,1.0,2.2,2.6,6.8,0.0,28.3,0.0,15.5,0.0
Precious Achiuwa,F,85.83,imputed,80,243.0,84.75,327,0.587155963,0.262996942,0.039755352,0.085626911,0.024464832,0.110091743,0.850152905,0.619791667,0.461538462,0.285714286,0.25,1170,2.3,0.23,33.4,0.1586374855911839,0.7,0.2,5.7,0.0,14.3,5.2,19.0,0.0,19.5,0.0
Quentin Grimes,G,82.2,measured,76,210.0,79.75,823,0.277035237,0.091130012,0.120291616,0.12272175,0.388821385,0.511543135,0.368165249,0.684210526,0.373737374,0.485148515,0.353125,2013,4.6,0.46,61.8,0.4505012450475886,6.0,-1.1,8.75,17.25,2.4,0.0,34.1,7.1,2.6,4.15
Quenton Jackson,G,80.625,imputed,77,185.0,80.0,122,0.524590164,0.090163934,0.057377049,0.106557377,0.221311475,0.327868852,0.614754098,0.578125,0.142857143,0.307692308,0.407407407,381,6.9,0.69,59.91,0.3498795018170076,3.6,-0.1460526315789473,0.0,19.7,0.0,0.0,24.2,0.0,8.3,0.0
Quinten Post,C,80.92,measured,84,245.0,86.0,274,0.189781022,0.127737226,0.02919708,0.178832117,0.47080292,0.649635036,0.317518248,0.5,0.625,0.428571429,0.403100775,686,3.9,0.39,68.1,0.3357521368613841,8.2,-0.4,0.0,0.0,13.8,5.0,37.9,0.0,11.6,3.4
RJ Barrett,G-F,89.825,imputed,78,214.0,82.0,982,0.410386965,0.237270876,0.040733198,0.072301426,0.238289206,0.310590631,0.647657841,0.607940447,0.425,0.408450704,0.333333333,1869,6.3,0.63,39.8,0.6760857420663497,2.8,-1.5,4.5,21.3,1.2,1.7,19.5,9.8,6.1,3.3
RayJ Dennis,G,80.625,imputed,74,185.0,76.0,33,0.060606061,0.242424242,0.060606061,0.090909091,0.515151515,0.606060606,0.303030303,1.0,1.0,0.0,0.352941176,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayan Rupert,G,74.99,measured,78,193.0,87.0,142,0.309859155,0.23943662,0.035211268,0.161971831,0.253521127,0.415492958,0.549295775,0.568181818,0.8,0.391304348,0.194444444,460,1.2,0.12,59.91,0.2023142761230098,0.2,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reece Beekman,G,80.54,measured,75,185.0,80.0,107,0.355140187,0.224299065,0.046728972,0.14953271,0.224299065,0.373831776,0.579439252,0.552631579,0.2,0.25,0.125,469,7.8,0.78,59.91,0.1804250978301289,0.5,-0.1460526315789473,0.0,23.4,0.0,0.0,0.0,7.3,0.0,0.0
Reed Sheppard,F,80.96,measured,74,185.0,75.25,239,0.10041841,0.158995816,0.146443515,0.10041841,0.493723849,0.594142259,0.259414226,0.625,0.314285714,0.25,0.355932203,654,4.9,0.49,59.7,0.3064778850418557,2.4,0.0,4.6,23.7,0.0,0.0,26.1,10.6,0.0,6.4
Richaun Holmes,G,101.26,measured,81,235.0,85.5,139,0.705035971,0.258992806,0.014388489,0.014388489,0.007194245,0.021582734,0.964028777,0.744897959,0.0,0.0,0.0,534,4.4,0.44,55.5,0.1872074069160385,6.4,0.8,0.0,0.0,23.9,0.0,0.0,0.0,27.1,0.0
Ricky Council IV,F,85.55,measured,78,205.0,82.0,463,0.287257019,0.203023758,0.049676026,0.095032397,0.35637149,0.451403888,0.490280778,0.601503759,0.347826087,0.409090909,0.224242424,1250,3.5,0.35,52.9,0.314371001446547,0.4,-1.1,5.7,7.4,4.1,0.0,36.8,3.3,3.8,2.6
Riley Minix,F-G,85.83,imputed,79,210.0,83.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.59,0.0,5.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Dillingham,G,80.625,imputed,74,175.0,75.0,211,0.279620853,0.227488152,0.142180095,0.056872038,0.293838863,0.3507109,0.507109005,0.627118644,0.266666667,0.5,0.306451613,516,6.9,0.69,47.0,0.5242613079112597,0.3,-1.5,10.7,35.9,0.0,0.0,20.7,4.8,0.0,0.0
Robert Williams III,C-F,89.695,imputed,81,249.0,89.5,78,0.769230769,0.153846154,0.038461538,0.025641026,0.012820513,0.038461538,0.923076923,0.75,0.333333333,0.5,0.0,351,3.1,0.31,47.86923076923077,0.1181682415963089,1.6,1.3076923076923077,0.0,0.0,25.5,0.0,0.0,0.0,22.5,0.0
Ron Harper Jr.,G-F,84.81,measured,78,240.0,85.0,8,0.125,0.125,0.0,0.375,0.375,0.75,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,56.516129032258064,0.0,5.0,-0.0419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Holland II,F,85.83,imputed,80,206.0,82.75,416,0.379807692,0.211538462,0.045673077,0.180288462,0.175480769,0.355769231,0.591346154,0.664556962,0.368421053,0.2,0.287671233,1266,2.5,0.25,56.07222222222222,0.2482626150769238,0.3,0.1448598130841121,2.4,8.0,0.0,0.0,36.1,3.7,5.6,0.0
Royce O'Neale,F,85.83,imputed,78,226.0,81.0,570,0.115789474,0.089473684,0.021052632,0.196491228,0.571929825,0.768421053,0.205263158,0.636363636,0.25,0.508928571,0.374233129,1837,5.3,0.53,62.7,0.2367172999762633,8.2,0.5,0.0,1.5,4.8,0.0,57.6,1.9,1.7,1.5
Rudy Gobert,C,81.6,measured,85,258.0,92.5,510,0.837254902,0.149019608,0.01372549,0.0,0.0,0.0,0.98627451,0.756440281,0.0,0.0,0.0,2388,3.1,0.31,23.5,0.1313341968884601,2.9,3.8,0.0,0.0,22.3,3.0,0.0,0.0,31.1,0.0
Rui Hachimura,F,85.83,imputed,80,230.0,86.0,576,0.326388889,0.168402778,0.076388889,0.190972222,0.237847222,0.428819444,0.494791667,0.712765957,0.454545455,0.445454545,0.386861314,1869,2.6,0.26,59.9,0.1896146998944406,7.6,0.1,3.0,0.0,8.1,6.8,35.3,0.0,12.9,0.0
Russell Westbrook,G,79.57,measured,76,200.0,79.75,831,0.388688327,0.163658243,0.097472924,0.12755716,0.221419976,0.348977136,0.55234657,0.643962848,0.283950617,0.424528302,0.266304348,2092,7.4,0.74,40.2,0.5854524567929535,1.4,-0.9,10.0,20.2,1.1,4.0,18.3,3.8,7.8,1.4
Ryan Dunn,F,90.38,measured,79,216.0,85.5,477,0.20754717,0.213836478,0.025157233,0.322851153,0.230607966,0.553459119,0.421383648,0.707070707,0.333333333,0.331168831,0.281818182,1410,1.9,0.19,36.9,0.1904216819202397,0.4,0.0,0.0,1.9,8.2,0.0,51.5,2.4,8.4,0.0
Ryan Rollins,G,76.5,measured,75,180.0,81.75,271,0.265682657,0.173431734,0.118081181,0.191881919,0.250922509,0.442804428,0.439114391,0.666666667,0.40625,0.480769231,0.352941176,820,5.6,0.56,62.4,0.3517297711421694,5.8,1.5,6.4,24.3,0.0,0.0,27.2,6.7,0.0,0.0
Saddiq Bey,G-F,84.81,imputed,79,215.0,83.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.516129032258064,0.0,5.0,-0.0419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Hauser,F,84.05,measured,79,217.0,81.25,474,0.067510549,0.033755274,0.056962025,0.238396624,0.601265823,0.839662447,0.101265823,0.71875,0.62962963,0.451327434,0.403508772,1541,3.0,0.3,74.9,0.1572048107189024,8.5,0.1,0.0,4.0,4.8,0.0,40.1,8.0,2.6,11.0
Sam Merrill,G,80.625,imputed,76,205.0,77.0,424,0.089622642,0.028301887,0.014150943,0.198113208,0.669811321,0.867924528,0.117924528,0.710526316,0.5,0.392857143,0.366197183,1401,4.7,0.47,75.3,0.1899922766903872,8.3,0.8,0.0,3.0,7.4,0.0,34.5,12.9,5.3,10.8
Sandro Mamukelashvili,F-C,95.43,measured,81,240.0,85.25,281,0.298932384,0.103202847,0.024911032,0.12455516,0.444839858,0.569395018,0.402135231,0.761904762,0.571428571,0.285714286,0.4,681,3.6,0.36,59.4,0.3473679634773098,6.8,-0.1,0.0,0.0,18.6,3.0,34.8,0.0,7.2,0.0
Santi Aldama,F-C,95.17,imputed,84,215.0,83.0,648,0.240740741,0.206790123,0.049382716,0.138888889,0.358024691,0.49691358,0.447530864,0.730769231,0.40625,0.4,0.362068966,1660,5.9,0.59,52.4,0.3414779502052831,7.3,-0.1,2.4,0.0,3.4,0.0,42.1,1.6,7.0,2.6
Scoot Henderson,G,80.625,imputed,75,207.0,81.0,685,0.300729927,0.172262774,0.093430657,0.065693431,0.362043796,0.427737226,0.472992701,0.553398058,0.375,0.4,0.346774194,1759,6.9,0.69,57.1,0.5429533004511284,2.0,-1.7,12.6,31.3,0.0,0.0,20.6,6.1,1.5,1.7
Scottie Barnes,F-G,103.29,measured,80,237.0,86.75,1063,0.266227658,0.280338664,0.190028222,0.038570085,0.220131703,0.258701787,0.546566322,0.64664311,0.396039604,0.341463415,0.264957265,2134,6.8,0.68,46.6,0.6063489747191967,5.8,1.0,10.5,20.0,3.6,11.2,13.2,3.1,5.4,2.8
Scotty Pippen Jr.,G,76.81,measured,73,185.0,75.0,594,0.326599327,0.276094276,0.028619529,0.079124579,0.287878788,0.367003367,0.602693603,0.618556701,0.352941176,0.510638298,0.368421053,1683,8.1,0.81,52.7,0.4880750377685582,5.9,1.9,4.0,12.6,1.7,0.0,31.8,3.2,5.9,0.0
Seth Curry,G,80.625,imputed,73,185.0,76.0,343,0.093294461,0.119533528,0.256559767,0.172011662,0.358600583,0.530612245,0.212827988,0.75,0.488636364,0.542372881,0.414634146,1062,2.9,0.29,71.1,0.2122139318125593,7.3,-0.6,4.1,15.6,4.6,0.0,34.4,14.6,0.0,8.7
Seth Lundy,G-F,89.67,measured,78,220.0,82.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.516129032258064,0.0,5.0,-0.0419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaedon Sharpe,G,80.625,imputed,77,210.0,83.5,1104,0.266304348,0.148550725,0.157608696,0.076086957,0.347826087,0.423913043,0.414855072,0.710884354,0.459770115,0.357142857,0.3046875,2252,3.2,0.32,57.1,0.4611156443431083,2.0,-1.9,11.7,25.2,0.0,0.0,17.4,7.5,2.8,5.8
Shai Gilgeous-Alexander,G,80.625,imputed,78,195.0,83.5,1656,0.254830918,0.272342995,0.210144928,0.009057971,0.253019324,0.262077295,0.527173913,0.696682464,0.5,0.333333333,0.377088305,2598,6.5,0.65,75.4,0.943385537971376,6.6,1.8,25.1,34.2,0.0,4.1,6.7,2.3,2.2,1.8
Shake Milton,G,84.07,measured,77,205.0,84.75,254,0.216535433,0.287401575,0.078740157,0.141732283,0.271653543,0.413385827,0.503937008,0.618181818,0.45,0.333333333,0.376811594,837,6.5,0.65,57.6,0.3002186172713031,5.7,-0.6,8.6,24.799999999999997,0.0,0.0,30.9,9.9,0.0,0.0
Sidy Cissoko,G,90.48,measured,78,220.0,81.75,30,0.266666667,0.266666667,0.033333333,0.166666667,0.266666667,0.433333333,0.533333333,0.75,0.0,0.4,0.125,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Fontecchio,F,85.83,imputed,80,209.0,82.0,373,0.211796247,0.109919571,0.069705094,0.227882038,0.375335121,0.603217158,0.321715818,0.582278481,0.346153846,0.282352941,0.371428571,1237,2.4,0.24,62.6,0.1845684463174477,6.0,-0.6,0.0,3.5,4.1,0.0,36.1,9.3,5.0,5.7
Spencer Dinwiddie,G,80.625,imputed,77,215.0,80.25,682,0.17888563,0.244868035,0.098240469,0.092375367,0.385630499,0.478005865,0.423753666,0.581967213,0.402985075,0.412698413,0.315589354,2136,7.6,0.76,59.2,0.3771543351479177,6.7,-1.0,22.8,26.2,0.0,2.3,18.8,2.6,0.0,0.0
Spencer Jones,F,85.83,imputed,79,220.0,82.0,34,0.205882353,0.235294118,0.058823529,0.323529412,0.176470588,0.5,0.441176471,0.571428571,0.5,0.0,0.166666667,125,1.4,0.14,56.07222222222222,0.111657421623027,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanley Umude,G,80.625,imputed,78,210.0,82.0,26,0.115384615,0.192307692,0.115384615,0.384615385,0.192307692,0.576923077,0.307692308,0.666666667,0.0,0.2,0.2,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Curry,G,75.26,measured,74,185.0,75.5,1258,0.128775835,0.144674086,0.103338633,0.067567568,0.550874404,0.618441971,0.273449921,0.641975309,0.5,0.482352941,0.388167388,2252,6.5,0.65,91.5,0.8005564567504859,9.2,-0.9,8.3,25.4,1.1,0.0,12.5,8.9,5.2,17.1
Stephon Castle,G,81.97,measured,78,215.0,81.0,988,0.37145749,0.189271255,0.102226721,0.050607287,0.282388664,0.332995951,0.560728745,0.626702997,0.336633663,0.34,0.279569892,2162,5.9,0.59,45.0,0.547065202070787,0.6,-1.9,9.8,23.7,1.6,1.0,20.5,6.2,3.8,1.2
Steven Adams,C,94.92,measured,83,265.0,88.5,167,0.676646707,0.311377246,0.0,0.0,0.0,0.0,0.988023952,0.619469027,0.0,0.0,0.0,794,4.0,0.4,0.0,0.1520126479661517,0.5,0.9617647058823532,0.0,0.0,15.5,6.8,0.0,0.0,15.5,0.0
Svi Mykhailiuk,G-F,81.47,measured,79,205.0,77.0,302,0.119205298,0.135761589,0.072847682,0.168874172,0.496688742,0.665562914,0.254966887,0.555555556,0.454545455,0.352941176,0.346666667,760,4.1,0.41,62.6,0.3492251574342166,6.0,-0.9,6.3,20.9,0.0,0.0,24.7,7.6,0.0,7.6
T.J. McConnell,G,80.625,imputed,73,190.0,74.0,624,0.3125,0.394230769,0.21474359,0.025641026,0.051282051,0.076923077,0.706730769,0.646153846,0.447761194,0.375,0.28125,1415,8.6,0.86,45.8,0.5768432514439741,2.6,-0.2,4.9,50.5,0.0,0.0,12.6,4.8,5.2,0.0
Taj Gibson,F,76.7,measured,81,232.0,88.0,95,0.631578947,0.273684211,0.073684211,0.021052632,0.0,0.021052632,0.905263158,0.55,0.285714286,0.5,0.0,409,1.6,0.16,56.07222222222222,0.121033591340872,0.8,0.1448598130841121,0.0,0.0,28.5,0.0,0.0,0.0,23.8,0.0
Talen Horton-Tucker,G,83.51,measured,76,234.0,85.25,291,0.439862543,0.116838488,0.024054983,0.092783505,0.326460481,0.419243986,0.556701031,0.5703125,0.428571429,0.407407407,0.315789474,724,4.9,0.49,51.9,0.4036689325772124,1.8,-0.6,4.8,28.5,0.0,0.0,22.9,5.1,0.0,0.0
Taran Armstrong,G,80.625,imputed,78,195.0,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tari Eason,F,85.83,imputed,80,215.0,86.0,559,0.431127013,0.193202147,0.046511628,0.127012522,0.200357782,0.327370304,0.624329159,0.668049793,0.307692308,0.366197183,0.330357143,1420,2.5,0.25,53.2,0.2913791419678105,3.1,2.4,2.7,4.2,2.4,0.0,32.0,2.4,8.8,1.5
Taurean Prince,F,96.9,measured,78,218.0,83.5,514,0.192607004,0.107003891,0.048638132,0.336575875,0.311284047,0.647859922,0.299610895,0.585858586,0.4,0.450867052,0.43125,2166,4.8,0.48,67.2,0.1370029033242366,9.4,-0.5,1.6,6.8,3.1,0.0,38.4,10.9,2.3,3.4
Taylor Hendricks,F,91.48,measured,81,215.0,84.5,18,0.111111111,0.166666667,0.055555556,0.388888889,0.277777778,0.666666667,0.277777778,0.5,0.0,0.428571429,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terance Mann,G-F,88.58,measured,78,215.0,79.75,413,0.305084746,0.17433414,0.12590799,0.188861985,0.205811138,0.394673123,0.479418886,0.722222222,0.384615385,0.423076923,0.317647059,1414,5.3,0.53,48.9,0.2091372436866951,5.5,-1.4,5.1,9.0,5.5,0.0,26.8,5.5,10.2,0.0
Terence Davis,G,78.72,measured,76,201.0,81.0,2,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrence Shannon Jr.,G-F,90.92,measured,78,215.0,80.75,114,0.421052632,0.236842105,0.070175439,0.184210526,0.087719298,0.271929825,0.657894737,0.6875,0.125,0.380952381,0.3,339,4.9,0.49,56.516129032258064,0.2929477575609007,5.2,-0.0419354838709677,0.0,0.0,0.0,0.0,39.1,7.2,8.0,0.0
Terry Rozier,G,84.77,measured,73,190.0,80.25,635,0.226771654,0.188976378,0.099212598,0.218897638,0.25984252,0.478740157,0.415748031,0.569444444,0.444444444,0.273381295,0.321212121,1658,4.3,0.43,62.0,0.3440195900743232,1.9,-1.0,5.0,25.2,0.0,0.0,26.7,6.3,2.0,3.2
Thomas Bryant,C-F,85.56,measured,82,248.0,90.0,321,0.3894081,0.118380062,0.031152648,0.165109034,0.295950156,0.46105919,0.507788162,0.672,0.8,0.41509434,0.273684211,963,3.0,0.3,60.2,0.2296443740400193,4.8,-0.1,0.0,0.0,22.7,4.7,36.1,0.0,9.9,0.0
Tidjane Salaun,F,81.9,measured,80,207.0,84.75,345,0.223188406,0.144927536,0.037681159,0.133333333,0.460869565,0.594202899,0.368115942,0.571428571,0.307692308,0.347826087,0.264150943,1244,2.9,0.29,45.9,0.1695940816790914,0.5,-0.3,2.9,11.8,4.7,0.0,37.9,3.6,4.9,3.8
Tim Hardaway Jr.,G-F,84.81,measured,77,205.0,79.0,680,0.107352941,0.091176471,0.129411765,0.166176471,0.505882353,0.672058824,0.198529412,0.684931507,0.352272727,0.380530973,0.363372093,2153,3.1,0.31,70.6,0.1944546973998543,5.6,-1.3,2.0,6.2,4.2,0.0,31.9,7.6,1.5,13.1
Tobias Harris,F,92.36,measured,80,226.0,83.0,805,0.219875776,0.293167702,0.159006211,0.151552795,0.176397516,0.327950311,0.513043478,0.734463277,0.40625,0.385245902,0.309859155,2305,3.8,0.38,64.1,0.259232615771974,6.1,1.5,7.1,8.4,3.9,16.8,23.9,3.4,6.0,2.7
Tolu Smith,F,85.83,imputed,83,245.0,86.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Bradley,C-F,83.26,measured,82,248.0,89.0,45,0.688888889,0.222222222,0.022222222,0.066666667,0.0,0.066666667,0.911111111,0.64516129,1.0,0.333333333,0.0,0,0.0,0.0,47.86923076923077,0.0,5.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torrey Craig,F,85.83,imputed,79,221.0,84.0,90,0.166666667,0.088888889,0.011111111,0.322222222,0.411111111,0.733333333,0.255555556,0.666666667,0.0,0.310344828,0.405405405,314,3.4,0.34,56.07222222222222,0.1554567482685186,5.1,0.1448598130841121,0.0,0.0,0.0,0.0,51.1,0.0,0.0,0.0
Tosan Evbuomwan,F,85.83,imputed,80,219.0,83.0,220,0.290909091,0.295454545,0.063636364,0.154545455,0.195454545,0.35,0.586363636,0.671875,0.357142857,0.294117647,0.325581395,665,3.7,0.37,50.7,0.2987959108539708,1.8,0.0,6.5,7.8,0.0,0.0,0.0,7.2,7.2,0.0
Toumani Camara,F,84.95,measured,79,230.0,84.5,716,0.356145251,0.138268156,0.002793296,0.224860335,0.276536313,0.501396648,0.494413408,0.623529412,0.0,0.354037267,0.393939394,2548,3.7,0.37,52.7,0.1799550341225008,5.6,2.0,2.6,2.8,7.7,0.0,42.1,2.6,5.3,0.0
Trae Young,G,80.625,imputed,73,164.0,75.0,1376,0.159156977,0.261627907,0.112645349,0.037063953,0.425872093,0.462936047,0.420784884,0.525114155,0.451612903,0.431372549,0.332764505,2739,9.1,0.91,73.0,0.9348567602652532,6.6,-2.6,10.3,47.5,0.0,0.0,5.9,6.9,1.4,2.6
Trayce Jackson-Davis,F,101.59,measured,81,245.0,85.0,302,0.708609272,0.268211921,0.013245033,0.006622517,0.003311258,0.009933775,0.976821192,0.682242991,0.0,0.0,0.0,967,5.6,0.56,9.6,0.2568086781987304,2.7,0.3,0.0,0.0,19.9,5.9,3.8,0.0,29.9,0.0
Tre Jones,G,80.625,imputed,73,185.0,76.0,238,0.445378151,0.298319328,0.054621849,0.100840336,0.100840336,0.201680672,0.743697479,0.679245283,0.384615385,0.458333333,0.333333333,905,9.7,0.97,57.3,0.3463701684735921,6.3,0.5,5.7,24.950000000000003,0.0,0.0,26.2,0.0,0.0,0.0
Tre Mann,G,80.625,imputed,75,178.0,76.0,161,0.322981366,0.198757764,0.105590062,0.093167702,0.279503106,0.372670807,0.52173913,0.442307692,0.411764706,0.4,0.4,319,4.2,0.42,59.91,0.5466624098907253,3.2,-0.1460526315789473,12.4,41.8,0.0,0.0,15.5,5.7,0.0,0.0
Trendon Watford,G-F,88.73,measured,80,237.0,86.25,350,0.374285714,0.34,0.034285714,0.068571429,0.18,0.248571429,0.714285714,0.603053435,0.166666667,0.291666667,0.349206349,913,5.2,0.52,51.1,0.4632059035858797,5.5,-0.2,8.4,20.9,3.1,8.8,17.4,11.7,4.5,2.0
Trentyn Flowers,F,91.42,measured,81,200.0,83.0,11,0.454545455,0.272727273,0.090909091,0.090909091,0.090909091,0.181818182,0.727272727,0.4,0.0,0.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevelin Queen,G,80.625,imputed,78,190.0,82.0,147,0.31292517,0.129251701,0.034013605,0.129251701,0.367346939,0.496598639,0.442176871,0.586956522,0.2,0.421052632,0.259259259,430,4.3,0.43,59.91,0.2750241270555733,1.0,-0.1460526315789473,5.6,19.6,0.0,0.0,25.7,6.7,7.8,0.0
Trey Alexander,G,73.855,measured,76,190.0,82.0,41,0.146341463,0.170731707,0.268292683,0.12195122,0.292682927,0.414634146,0.317073171,0.333333333,0.454545455,0.4,0.083333333,117,4.6,0.46,59.91,0.2366269038784576,0.9,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Jemison III,C,93.27,imputed,84,260.0,90.0,74,0.648648649,0.324324324,0.027027027,0.0,0.0,0.0,0.972972973,0.6875,0.0,0.0,0.0,0,0.0,0.0,39.917142857142856,0.0,5.0,0.9617647058823532,0.0,0.0,22.6,0.0,0.0,0.0,19.2,0.0
Trey Lyles,F,85.83,imputed,81,234.0,85.5,374,0.237967914,0.088235294,0.037433155,0.200534759,0.435828877,0.636363636,0.326203209,0.640449438,0.642857143,0.373333333,0.325153374,1349,4.0,0.4,50.4,0.1655929577234842,5.9,0.2,0.0,0.0,14.8,3.3,36.4,0.0,7.7,0.0
Trey Murphy III,F,92.0,measured,80,206.0,84.0,839,0.252681764,0.171632896,0.05363528,0.087008343,0.433849821,0.520858164,0.42431466,0.702830189,0.355555556,0.465753425,0.340659341,1854,4.5,0.45,75.8,0.4628905160077776,8.1,-1.0,6.7,15.0,3.8,0.0,25.2,9.8,3.2,6.6
Tristan Thompson,F,90.45,measured,81,254.0,85.0,71,0.521126761,0.408450704,0.028169014,0.014084507,0.028169014,0.042253521,0.929577465,0.567567568,0.0,0.0,0.0,328,4.2,0.42,56.07222222222222,0.1175862510508062,0.2,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan Vukcevic,C-F,80.15,measured,84,230.0,86.0,242,0.247933884,0.227272727,0.103305785,0.049586777,0.363636364,0.41322314,0.475206612,0.75,0.6,0.333333333,0.386363636,513,2.4,0.24,61.0,0.4580789738741777,6.1,-0.6,3.8,0.0,29.7,4.2,21.1,0.0,12.5,0.0
Tristan da Silva,F,83.86,measured,80,217.0,82.25,483,0.265010352,0.182194617,0.057971014,0.200828157,0.291925466,0.492753623,0.447204969,0.5859375,0.321428571,0.360824742,0.319148936,1629,4.2,0.42,62.8,0.1962078421599601,6.2,-0.6,2.0,11.7,5.0,0.0,33.9,4.6,9.6,2.8
Tristen Newton,G,69.94,measured,77,195.0,80.0,8,0.125,0.5,0.0,0.0,0.375,0.375,0.625,1.0,0.0,0.0,0.0,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Jerome,G-F,72.49,measured,77,195.0,76.0,618,0.147249191,0.338187702,0.105177994,0.063106796,0.343042071,0.406148867,0.485436893,0.538461538,0.584615385,0.487179487,0.433962264,1392,6.7,0.67,76.3,0.6057010579844453,6.1,-0.4,5.5,42.9,0.0,0.0,21.5,3.5,1.3,0.0
TyTy Washington Jr.,G,80.625,imputed,75,195.0,80.0,45,0.022222222,0.311111111,0.2,0.177777778,0.288888889,0.466666667,0.333333333,1.0,0.333333333,0.25,0.153846154,118,6.7,0.67,59.91,0.3192616258846855,0.2,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Herro,G,80.625,imputed,77,195.0,75.25,1378,0.165457184,0.251814224,0.096516691,0.058780842,0.425979681,0.484760522,0.417271408,0.653508772,0.436090226,0.456790123,0.364565588,2725,6.4,0.64,77.3,0.6720878580984414,7.4,-1.2,5.9,33.1,1.1,0.0,17.7,10.1,1.9,7.7
